epi_date_v2,cases,7-day average,cumulative cases,asof,cumulative_sum
5/10/2022,1,0.0,1,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1
5/11/2022,2,0.0,3,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,3
5/12/2022,2,0.0,5,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,5
5/13/2022,0,0.0,5,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,5
5/14/2022,0,0.0,5,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,5
5/15/2022,1,0.0,6,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,6
5/16/2022,6,1.714285714,12,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,12
5/17/2022,3,2.0,15,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,15
5/18/2022,2,2.0,17,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,17
5/19/2022,3,2.142857143,20,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20
5/20/2022,0,2.142857143,20,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20
5/21/2022,1,2.285714286,21,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,21
5/22/2022,1,2.285714286,22,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,22
5/23/2022,3,1.857142857,25,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25
5/24/2022,4,2.0,29,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29
5/25/2022,4,2.285714286,33,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,33
5/26/2022,2,2.142857143,35,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,35
5/27/2022,6,3.0,41,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,41
5/28/2022,0,2.857142857,41,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,41
5/29/2022,7,3.714285714,48,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,48
5/30/2022,5,4.0,53,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,53
5/31/2022,6,4.285714286,59,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,59
6/1/2022,11,5.285714286,70,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,70
6/2/2022,12,6.714285714,82,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,82
6/3/2022,6,6.714285714,88,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,88
6/4/2022,4,7.285714286,92,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,92
6/5/2022,5,7.0,97,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,97
6/6/2022,22,9.428571429,119,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,119
6/7/2022,19,11.28571429,138,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,138
6/8/2022,12,11.42857143,150,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,150
6/9/2022,7,10.71428571,157,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,157
6/10/2022,23,13.14285714,180,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,180
6/11/2022,11,14.14285714,191,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,191
6/12/2022,26,17.14285714,217,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,217
6/13/2022,23,17.28571429,240,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,240
6/14/2022,26,18.28571429,266,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,266
6/15/2022,35,21.57142857,301,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,301
6/16/2022,26,24.28571429,327,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,327
6/17/2022,32,25.57142857,359,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,359
6/18/2022,25,27.57142857,384,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,384
6/19/2022,37,29.14285714,421,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,421
6/20/2022,38,31.28571429,459,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,459
6/21/2022,43,33.71428571,502,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,502
6/22/2022,63,37.71428571,565,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,565
6/23/2022,57,42.14285714,622,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,622
6/24/2022,48,44.42857143,670,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,670
6/25/2022,54,48.57142857,724,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,724
6/26/2022,64,52.42857143,788,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,788
6/27/2022,95,60.57142857,883,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,883
6/28/2022,90,67.28571429,973,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,973
6/29/2022,77,69.28571429,1050,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1050
6/30/2022,115,77.57142857,1165,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1165
7/1/2022,137,90.28571429,1302,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1302
7/2/2022,126,100.5714286,1428,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1428
7/3/2022,128,109.7142857,1556,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1556
7/4/2022,161,119.1428571,1717,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1717
7/5/2022,191,133.5714286,1908,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,1908
7/6/2022,174,147.4285714,2082,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,2082
7/7/2022,185,157.4285714,2267,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,2267
7/8/2022,246,173.0,2513,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,2513
7/9/2022,188,181.8571429,2701,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,2701
7/10/2022,218,194.7142857,2919,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,2919
7/11/2022,344,220.8571429,3263,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,3263
7/12/2022,233,226.8571429,3496,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,3496
7/13/2022,275,241.2857143,3771,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,3771
7/14/2022,293,256.7142857,4064,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,4064
7/15/2022,348,271.2857143,4412,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,4412
7/16/2022,258,281.2857143,4670,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,4670
7/17/2022,245,285.1428571,4915,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,4915
7/18/2022,396,292.5714286,5311,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,5311
7/19/2022,332,306.7142857,5643,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,5643
7/20/2022,361,319.0,6004,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,6004
7/21/2022,349,327.0,6353,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,6353
7/22/2022,371,330.2857143,6724,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,6724
7/23/2022,300,336.2857143,7024,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,7024
7/24/2022,312,345.8571429,7336,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,7336
7/25/2022,522,363.8571429,7858,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,7858
7/26/2022,401,373.7142857,8259,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,8259
7/27/2022,455,387.1428571,8714,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,8714
7/28/2022,425,398.0,9139,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,9139
7/29/2022,452,409.5714286,9591,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,9591
7/30/2022,360,418.1428571,9951,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,9951
7/31/2022,348,423.2857143,10299,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,10299
8/1/2022,627,438.2857143,10926,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,10926
8/2/2022,487,450.5714286,11413,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,11413
8/3/2022,463,451.7142857,11876,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,11876
8/4/2022,442,454.1428571,12318,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,12318
8/5/2022,482,458.4285714,12800,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,12800
8/6/2022,368,459.5714286,13168,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,13168
8/7/2022,319,455.4285714,13487,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,13487
8/8/2022,531,441.7142857,14018,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,14018
8/9/2022,436,434.4285714,14454,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,14454
8/10/2022,477,436.4285714,14931,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,14931
8/11/2022,411,432.0,15342,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,15342
8/12/2022,421,423.2857143,15763,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,15763
8/13/2022,365,422.8571429,16128,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,16128
8/14/2022,307,421.1428571,16435,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,16435
8/15/2022,500,416.7142857,16935,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,16935
8/16/2022,344,403.5714286,17279,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,17279
8/17/2022,345,384.7142857,17624,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,17624
8/18/2022,391,381.8571429,18015,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,18015
8/19/2022,406,379.7142857,18421,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,18421
8/20/2022,326,374.1428571,18747,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,18747
8/21/2022,263,367.8571429,19010,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,19010
8/22/2022,370,349.2857143,19380,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,19380
8/23/2022,360,351.5714286,19740,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,19740
8/24/2022,307,346.1428571,20047,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20047
8/25/2022,309,334.4285714,20356,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20356
8/26/2022,325,322.8571429,20681,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20681
8/27/2022,212,306.5714286,20893,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,20893
8/28/2022,222,300.7142857,21115,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,21115
8/29/2022,326,294.4285714,21441,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,21441
8/30/2022,273,282.0,21714,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,21714
8/31/2022,230,271.0,21944,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,21944
9/1/2022,439,289.5714286,22383,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,22383
9/2/2022,282,283.4285714,22665,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,22665
9/3/2022,186,279.7142857,22851,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,22851
9/4/2022,156,270.2857143,23007,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,23007
9/5/2022,229,256.4285714,23236,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,23236
9/6/2022,286,258.2857143,23522,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,23522
9/7/2022,241,259.8571429,23763,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,23763
9/8/2022,223,229.0,23986,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,23986
9/9/2022,215,219.4285714,24201,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,24201
9/10/2022,163,216.1428571,24364,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,24364
9/11/2022,104,208.7142857,24468,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,24468
9/12/2022,247,211.2857143,24715,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,24715
9/13/2022,182,196.4285714,24897,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,24897
9/14/2022,168,186.0,25065,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25065
9/15/2022,178,179.5714286,25243,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25243
9/16/2022,175,173.8571429,25418,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25418
9/17/2022,128,168.8571429,25546,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25546
9/18/2022,118,170.8571429,25664,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25664
9/19/2022,142,155.8571429,25806,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25806
9/20/2022,178,155.2857143,25984,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,25984
9/21/2022,142,151.5714286,26126,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26126
9/22/2022,151,147.7142857,26277,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26277
9/23/2022,131,141.4285714,26408,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26408
9/24/2022,89,135.8571429,26497,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26497
9/25/2022,80,130.4285714,26577,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26577
9/26/2022,148,131.2857143,26725,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26725
9/27/2022,114,122.1428571,26839,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26839
9/28/2022,89,114.5714286,26928,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,26928
9/29/2022,120,110.1428571,27048,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27048
9/30/2022,119,108.4285714,27167,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27167
10/1/2022,80,107.1428571,27247,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27247
10/2/2022,66,105.1428571,27313,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27313
10/3/2022,100,98.28571429,27413,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27413
10/4/2022,91,95.0,27504,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27504
10/5/2022,88,94.85714286,27592,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27592
10/6/2022,102,92.28571429,27694,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27694
10/7/2022,86,87.57142857,27780,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27780
10/8/2022,53,83.71428571,27833,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27833
10/9/2022,66,83.71428571,27899,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27899
10/10/2022,93,82.71428571,27992,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,27992
10/11/2022,78,80.85714286,28070,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28070
10/12/2022,66,77.71428571,28136,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28136
10/13/2022,75,73.85714286,28211,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28211
10/14/2022,66,71.0,28277,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28277
10/15/2022,50,70.57142857,28327,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28327
10/16/2022,43,67.28571429,28370,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28370
10/17/2022,67,63.57142857,28437,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28437
10/18/2022,54,60.14285714,28491,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28491
10/19/2022,45,57.14285714,28536,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28536
10/20/2022,65,55.71428571,28601,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28601
10/21/2022,52,53.71428571,28653,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28653
10/22/2022,33,51.28571429,28686,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28686
10/23/2022,26,48.85714286,28712,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28712
10/24/2022,53,46.85714286,28765,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28765
10/25/2022,39,44.71428571,28804,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28804
10/26/2022,53,45.85714286,28857,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28857
10/27/2022,57,44.71428571,28914,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28914
10/28/2022,45,43.71428571,28959,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28959
10/29/2022,28,43.0,28987,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,28987
10/30/2022,22,42.42857143,29009,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29009
10/31/2022,46,41.42857143,29055,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29055
11/1/2022,42,41.85714286,29097,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29097
11/2/2022,38,39.71428571,29135,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29135
11/3/2022,40,37.28571429,29175,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29175
11/4/2022,32,35.42857143,29207,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29207
11/5/2022,30,35.71428571,29237,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29237
11/6/2022,26,36.28571429,29263,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29263
11/7/2022,40,35.42857143,29303,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29303
11/8/2022,32,34.0,29335,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29335
11/9/2022,32,33.14285714,29367,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29367
11/10/2022,24,30.85714286,29391,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29391
11/11/2022,25,29.85714286,29416,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29416
11/12/2022,14,27.57142857,29430,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29430
11/13/2022,22,27.0,29452,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29452
11/14/2022,38,26.71428571,29490,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29490
11/15/2022,19,24.85714286,29509,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29509
11/16/2022,25,23.85714286,29534,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29534
11/17/2022,11,22.0,29545,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29545
11/18/2022,29,22.57142857,29574,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29574
11/19/2022,18,23.14285714,29592,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29592
11/20/2022,13,21.85714286,29605,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29605
11/21/2022,18,19.0,29623,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29623
11/22/2022,17,18.71428571,29640,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29640
11/23/2022,16,17.42857143,29656,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29656
11/24/2022,10,17.28571429,29666,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29666
11/25/2022,11,14.71428571,29677,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29677
11/26/2022,13,14.0,29690,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29690
11/27/2022,6,13.0,29696,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29696
11/28/2022,15,12.57142857,29711,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29711
11/29/2022,7,11.14285714,29718,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29718
11/30/2022,12,10.57142857,29730,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29730
12/1/2022,18,11.71428571,29748,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29748
12/2/2022,9,11.42857143,29757,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29757
12/3/2022,3,10.0,29760,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29760
12/4/2022,6,10.0,29766,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29766
12/5/2022,15,10.0,29781,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29781
12/6/2022,7,10.0,29788,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29788
12/7/2022,4,8.857142857,29792,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29792
12/8/2022,5,7.0,29797,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29797
12/9/2022,9,7.0,29806,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29806
12/10/2022,1,6.714285714,29807,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29807
12/11/2022,0,5.857142857,29807,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29807
12/12/2022,8,4.857142857,29815,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29815
12/13/2022,9,5.142857143,29824,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29824
12/14/2022,2,4.857142857,29826,Data as Reported to CDC as of 14 Dec 2022 2:00 PM EDT,29826
